Aptitude_Score,Logical_Score,Technical_Score,Aptitude_Time,Logical_Time,Technical_Time,Overall_Placement_Prob
14.092422497476264,68.12092578215488,29.3410910019395,16.86986905051854,41.34409016152418,58.993682592577066,0.356973923675995
80.21969807540397,75.21548922576659,63.96642667898419,23.755379526163424,26.67276641361206,59.423402404353716,74.14501754937169
7.455064367977082,50.357689633859145,41.57278992795304,41.66823961304,31.361736627443534,29.919352062057587,0.34536736103811433
98.68869366005173,89.40546052038866,59.45984539489779,58.8179549815653,58.48680411437146,59.39105363161315,80.11431491111209
77.22447692966574,93.63427533982278,41.99857984559502,15.891142630996722,54.05934132179261,53.45342586403632,68.22158303004149
19.87156815341724,80.73709397924894,15.299578667817448,17.13538346069592,33.176295454972106,14.12151384733328,0.36393143080791884
0.5522117123602399,63.55934820081872,46.94267516589584,28.443519835049017,57.15315035554612,57.366428181430905,0.36662158429780634
81.54614284548342,30.372095359118866,69.09178219410327,51.81095688776601,51.14774377032295,12.125719295229711,0.6536652459266948
70.68573438476172,98.29449216202212,79.92838076676499,33.36154763754071,55.05449308298974,19.095714686955358,83.4525888380369
72.90071680409874,27.413616719193833,49.332627679654685,26.080530012791083,44.14886172879605,39.229777042333716,0.5366837218146746
77.12703466859458,20.265692199043105,16.52378902104009,38.06019161044306,52.88270217309975,14.036858920000679,0.3974424245629391
7.4044651734090365,44.215411378658274,41.46877096494316,23.0261598722875,54.58830706671629,18.086387849468444,0.3314230539373633
35.84657285442726,5.684057071238846,78.62939288416982,30.057995362376047,14.600829227033572,57.674589355611936,0.48289524089216734
11.586905952512971,97.84944646717908,41.285927061707284,26.630257461602092,58.260848833032924,59.734394244380404,0.46509758195037815
86.31034258755935,58.84335564164248,69.65307936042223,50.207051120732295,26.680654938203165,49.90682708901486,73.98099914121882
62.329812682755794,55.69520916641753,50.721368167808976,56.21278632190004,31.99497547916777,35.76046957323514,57.39074793982385
33.08980248526492,65.57962798997198,24.12231251093967,47.97860960784559,49.59518795964077,55.01504678458376,0.38237225695693106
6.355835028602364,49.70236477772067,79.61505080230744,31.954178801499175,43.244815278624884,15.594938544178435,0.5019508702091731
31.09823217156622,3.2063517094541583,8.421345407068703,35.216748874833186,54.652995621802866,57.14459346225045,0.15592827627528505
32.518332202674706,61.23112888403968,52.48902827551506,16.253684696471783,30.028687538838607,27.57764637277161,0.509659875531416
72.96061783380641,71.61738769564306,20.889103424340494,47.34323555672689,28.66440818380793,53.074469561659726,0.5234273170359381
63.75574713552131,41.67490606240531,6.706562854137566,39.823783969752206,11.584442477065984,43.41867029926955,0.3683096295149665
88.72127425763266,75.72955720711929,50.293393708324885,55.12199980687182,33.1362688334829,58.0137152027861,70.39861743714995
47.22149251619493,22.70012993384206,49.95621559349236,20.03055717875766,46.20353851645544,53.23389738979091,0.43912064456008304
11.959424593830171,22.127659106618403,70.69009016757208,47.98630609663061,25.058935881310802,54.394890677545305,0.4043259019287839
71.3244787222995,16.141698768757394,74.47506930519049,44.23358308595949,33.13632568369207,41.58771780600152,0.6053715129412818
76.07850486168974,37.19947597891618,72.77914886928968,23.29227669048761,20.9698884242639,51.65792654881379,0.6731956898684173
56.127719756949624,84.70120353890836,40.9558732916755,43.36893197704126,48.63939029357304,47.85655753806692,58.06435245833394
77.0967179954561,82.79120621490644,63.168978722656256,56.21866902883248,13.025578067057355,18.08115654519436,75.29140969662197
49.379559636439076,38.28242079635038,57.69452426439603,55.921799383355946,45.269152750024915,42.42984456766215,0.5108037694637
52.27328293819941,58.911873598023654,42.15617561169196,45.98132872580707,28.947000587249175,17.408777326007932,52.15254958824781
42.75410183585496,72.08163164749156,59.72126941859932,12.403655626703005,12.07980346935604,53.47280609427649,59.990185637398284
2.541912674409519,24.1206774628023,94.72478767062626,53.613216866008074,52.67347936458929,13.297489966998423,0.48024352169998136
10.789142699330444,16.814108589474706,19.289374368137736,42.888930350227,34.38609315905826,59.352333509663765,0.17041943005565408
3.142918568673425,97.2095993212311,90.57720957855263,25.52171265913672,39.96594848080645,30.031333306885575,0.6543723794296172
63.64104112637804,61.75573132096185,5.345551398319836,19.362518085284965,46.601534576222846,18.53146768507178,0.4153282850092808
31.435598107632668,98.14157218336639,30.838921290166066,15.810193149865857,42.75372165005944,56.78374918306115,0.49659374508649834
50.85706911647028,33.77559871322291,28.814524861152822,12.511844962888048,46.54284354073058,12.271299311492397,0.4042103063663419
90.7566473926093,70.30316999741315,62.63651078809057,47.70516239753782,48.114084228892885,33.50528172544917,75.33420644881969
24.929222914887493,22.260363654123772,13.122495177729032,21.792149947163765,39.45757652823055,48.51135639622513,0.21293619240557773
41.038292303562976,26.120017127391293,88.23476118397538,11.212646802162753,28.281891545387836,25.837523771585047,0.6015913937304923
75.55511385430486,51.1902121269624,82.85514084650413,29.863532592099464,22.157107485817132,36.441733495140056,75.04827818107847
22.879816549162246,31.961812550807124,65.20658196852777,34.130354029616946,55.14516183263936,45.0206508156901,0.4405601873325503
7.697990982879299,16.762156384058446,45.841383179219775,18.461511545006346,58.49624223191101,57.59882105006604,0.27119429780899745
28.9751452913768,26.2880701989326,93.29560421420784,12.202416808127488,27.883137754910443,15.135131963551498,0.5856965977704008
16.122128725400444,3.574839446586464,83.0746554720556,19.456274154903443,15.615536453615011,17.861335185745986,0.4441182738918481
92.96976523425731,70.44236214774867,49.93151480812449,43.955138091828715,21.126866355821562,35.44354475970334,71.61293375153721
80.8120379564417,49.21166570858616,70.18733544543112,14.11218386256032,43.533367299359476,30.923748057502344,71.02472720323945
63.34037565104234,9.424306640452562,56.69299521796846,37.751851527849695,18.646668497916536,30.53980803418332,0.49676662994059967
87.14605901877177,17.16939931284912,58.794223838826454,17.320599395408333,49.006113653049404,24.84807514680766,0.6030599642855651
80.36720768991145,10.253453811264402,33.097606943747124,19.784458679020968,56.151511993735674,38.03423992544781,0.44977263059397765
18.657005888603585,61.259280827587645,46.208460462489676,29.653894163334932,58.18257575394236,54.164416808285814,0.41842878286758717
89.25589984899777,9.42103636124938,7.812143078974421,15.041266802686568,10.466275298744534,18.046217026893196,0.39152458680430824
53.93422419156507,75.42823330352161,35.73486916645925,18.660175139110642,57.907708247720834,20.764316474787883,0.540209896573818
80.74401551640625,2.0510919320391174,69.5828515362152,27.447620572567708,47.009720956480884,43.54117488997929,0.5814256306137298
89.60912999234932,24.93757879958921,95.32160305061863,26.483450274918344,14.202511613190113,12.809882714365209,0.7933544361836946
31.800347497186387,89.06666758919071,96.30641127630203,47.46357428378659,30.76202343893632,43.688209978150326,0.746079594364614
11.005192452767677,71.8531318122246,55.57228691248917,13.739115256321218,45.00227372897545,25.722807543166866,0.4744057230283632
22.793516254194166,7.296833292568772,60.66222518095821,53.02253678331717,57.834274633052466,27.892696570000748,0.35843821233651435
42.71077886262563,82.11261044851797,18.57211855009675,50.81160853697274,18.207069680569628,30.27746869114501,0.4474523532585926
81.80147659224932,49.30351215402048,69.53081080935307,48.29958198459692,16.3866640963477,27.479378074585743,71.00405184660949
86.07305832563435,84.67830271688292,7.065879267438624,25.468618123156624,33.617352663093925,52.06048106397661,0.5471731004224752
0.6952130531190703,60.07397744503934,28.468568579944453,51.14408927703938,58.40494468692446,57.30342287001545,0.27477345152999183
51.07473025775657,68.18330320328587,66.83633472854422,19.14010401446404,58.568960762900524,37.400573765809426,63.721718730767805
41.7411003148779,99.35015603957082,31.03101315434893,16.22046029275141,21.395737052645465,39.09392494174697,0.5454999119896562
22.210781047073024,23.233554592401816,4.984687411445432,12.247816674474368,25.96735739857287,13.524155400671757,0.188517318220682
11.98653673336828,62.394557476138836,83.18704093509638,56.9655181502788,55.40159928223272,45.65959641805003,0.5486578772948759
33.7615171403628,46.032139005739836,31.033000713456303,25.400544885263685,46.742074542603206,39.2049436482042,0.3759930289893849
94.29097039125192,3.9451952922691436,6.310522485867843,55.8808940088953,58.615821432880914,12.519726190380016,0.3651777216614741
32.320293202075526,1.4470641502865034,7.478816450286518,23.630678075966486,54.657418150777715,19.921283353585164,0.16523332304207033
51.87906217433661,11.922857781785867,25.175879878875364,55.37829796681748,20.754802515687167,20.097171019628135,0.33090622022475275
70.30189588951778,64.90917405385481,17.801594722152625,55.196452642304415,47.98634297063417,18.548397597167963,0.4869716791058582
36.3629602379294,56.71630879133922,77.43001177801509,56.18380225053564,12.42826157800583,42.93229773113885,0.6046411436354867
97.17820827209607,55.34295611637275,32.168404666703445,34.80767196420969,50.8916389370737,56.42198076778845,0.6068416340677742
96.24472949421113,3.1856762528260085,80.46957850398326,53.2973143399446,40.0778381222304,48.14876626791796,0.6747576663987843
25.178229582536417,46.930299636000704,17.38459978231528,57.53829480836601,57.805048131823085,33.868674260695656,0.28224123090230213
49.72485058923854,92.46228178425285,49.28791795440838,26.230847094858973,58.001622773453924,30.202564899224097,62.048402157714634
30.087830981676966,39.75918693106466,68.80371335531288,30.943720284127753,12.540755451217763,29.322905265461127,0.5161486037468311
28.484049437746762,62.492246978845635,65.19908538658548,45.9620093667872,18.026074277788393,40.06234788479125,0.5439374070366632
3.6886947354532795,77.98186756231435,60.112940993026875,25.017991086165047,34.21035236593458,27.96103294722682,0.4835016342728738
60.956433397989684,78.39252791418876,92.48216019311698,47.690465445632945,53.97467624730746,21.306098559435856,80.03530874022094
50.26790232288615,51.92800823952714,22.852514770674436,13.694607260676698,50.722257114802815,40.14214532877915,0.41355433719062107
5.147875124998935,85.79519454023364,49.37192044621054,36.174919214427106,58.21850131758894,29.535270671378658,0.45293926884773705
27.864646423661142,39.137809336374694,88.39925500724087,16.11567420418726,40.90420585556704,10.706241457191691,0.5902440957508258
90.82658859666537,88.86932147847983,7.789376559515704,24.666173821833823,22.828175978081028,11.111555678338727,0.5911049164946625
23.95618906669724,24.02271663955453,5.588826825307525,22.931269624323598,11.255331975258866,23.706830557720917,0.1971160246607409
14.48948720912231,28.021640699057105,23.33022875582914,51.94660367813331,21.146324536027446,35.62110997534319,0.2353633349858097
48.9452760277563,5.31206241990011,63.30212195380185,19.675862770309873,43.76365989768123,27.711975383399437,0.4648700570466149
98.56504541106007,79.55818365422829,25.98796264498069,50.422396007955946,56.31374116715066,11.202757619377598,0.6529679840836116
24.20552715115004,41.70552362327056,19.023988380879896,49.6980172953961,26.04518336541324,21.15758818766202,0.28729863202443406
67.21355474058785,22.911661391139905,45.88023153582921,34.94415277786149,53.78521651446477,14.820965433730805,0.4937279854774152
76.16196153287176,23.179027761657967,61.35980687694115,21.69216277980648,29.744912417057826,57.43160006807083,0.5872453378162681
23.763754399239968,90.13999412292331,24.85577070167404,21.344816997811137,25.413562468427514,25.641703781426322,0.4380170769929542
72.82163486118596,83.3916600461037,30.069118672374206,33.24623235579239,35.442212140290906,10.738318579774793,0.6044429377108111
36.77831327192532,55.35308853571833,61.35593048115139,10.440450369675816,32.113674620480765,43.02816259928318,0.5428539515867777
63.23058305935795,61.61108004157211,94.57384219894527,36.567537730568304,55.68999342585091,21.622397025390857,77.72206727468927
63.35297107608947,47.4325570550291,67.47417274380882,57.63897628835277,33.412847370406325,38.336812751550205,62.495906143198845
53.57746840747585,39.16665428788089,78.29041435845599,17.735344093129825,23.866769361153775,17.537272730474392,0.636290649631311
9.02897700544083,91.54768812183315,36.68100947554688,38.667281073780174,52.128278875095184,59.20066175612323,0.4201377326638869
83.5302495589238,12.561270352030206,27.22543593844661,58.08893443222284,59.93747558297834,58.51295932826665,0.42423794378016355
32.07800649717358,41.8446789716228,45.426774320262254,53.02610697458001,42.408570959066196,42.799167584515295,0.4124183216656836
18.651851039985424,34.45619079878753,80.71328287116737,52.51900581906701,22.52306844681793,45.360131091103035,0.5011736020498432
4.077514155476392,49.81507202511484,45.629964179055584,51.09249651980945,21.940753850658965,31.293944564582567,0.3492744682895925
59.08929431882418,45.76318745451751,84.6725408789861,25.45118030280928,12.885334810762991,58.108967270908444,68.73841249213497
67.75643618422824,51.88895316510814,98.8771980695127,54.53084156334061,13.864651925704244,31.186981018560047,78.99036970088328
1.6587828927856152,13.99189772269941,7.202666573033634,57.06701756165855,55.74915475913812,21.973399870403014,0.08307858350611858
51.2093058299281,51.31415015132771,4.541015608370369,34.78962116495197,14.824355352477527,15.7689304801952,0.3497420412358382
22.649577519793795,24.241881388721087,14.958970291336183,27.728552362972938,34.217192413838944,20.406265015719278,0.22555677980931302
64.51727904094498,18.433134898819127,38.43696757343462,30.711450780292807,44.906088984658915,38.610675196436105,0.4395644058946788
17.436642900499145,6.483421878619122,13.104220914543241,26.710322091563278,52.517739138680156,22.254585896964954,0.1507419939734728
69.09377381024659,76.26525587561409,87.0664477618756,20.620922101227002,18.563547512686362,42.712471422377234,81.1003434443147
38.67353463005374,42.744192085655996,2.31462510270638,40.92242351264447,31.88893395626784,29.109225994252334,0.26710526039138327
93.67299887367345,62.66436833117584,31.579271633582252,38.129844312266144,22.574009750688873,54.34364527086221,0.6185269101762724
13.752094414599325,72.75933433047433,18.469462949420535,33.12925355196378,22.79115449833008,37.92390337327887,0.32862688187977673
34.10663510502585,67.93166653135535,93.15393301575324,14.792269334241588,25.191965374333794,41.130202655063805,0.6991275494208798
11.347352124058908,47.05007190896823,66.9481004890028,49.84464823529999,39.355810720923365,37.82799014963385,0.44911442524961265
92.46936182785628,38.789852895172984,91.20302564513744,18.74667813753946,10.82887358427941,54.27843870955121,0.8119256700657012
87.7339353380981,37.595990964066374,97.23287103103934,15.728102169802407,30.438314315776395,13.170978396459567,0.825090781477035
25.79416277151556,64.00487969300563,49.70982436773692,41.15356977414737,19.34150676163963,13.367435354537257,0.48259964558915747
65.99840460341791,49.47943549418734,23.431910804802627,29.932218061886157,58.35592542563174,45.08701224623742,0.4542775780630514
81.72222002012158,84.91322479885106,19.372878619658927,12.990423767616473,39.136457962515514,48.39819510240892,0.5874871571926283
55.52008115994623,87.47019843267121,22.291886168584053,27.77841774805291,53.404773441516134,31.679470914098392,0.5152745528440247
52.965057835600646,17.056037800651847,70.85933076220029,48.58901761424814,19.7844993384806,27.61526040271317,0.5377739495307324
24.18522909004517,13.623365154572564,4.044572812300073,40.76246026085488,50.50078496618939,23.897253310270656,0.14953920253302258
9.310276780589922,63.04009260359995,5.136107303271487,28.13930114934984,30.739123065261666,21.719744291677387,0.23764655440062832
89.72157579533267,30.12257480622794,60.814294238315,19.590239581729406,18.88473444247012,55.59792948393026,0.6516398869073997
90.04180571633304,1.857071876509886,64.20571467374066,41.58978104023866,48.06226011941164,24.756977318058624,0.5905255603091629
63.31014572732679,88.86426693629551,66.52629243224601,54.377765047317766,48.10055488076405,42.40393979055983,72.01422994221194
33.90297910487007,22.690076724380827,37.188050458859124,42.31363590079569,59.79439534320305,49.3547390191811,0.3326123406659932
34.92095746126609,92.92806516858091,80.59448887141531,50.64519273251121,49.0468630899082,11.098328922379043,0.7037586178830146
72.59556788702393,71.74344508782536,53.36245877266176,36.07639192771855,17.263362396356392,11.69370749415933,67.5622566724002
89.71102599525771,76.26534899114843,10.546563000941944,45.89855533705144,26.12723708928641,26.656870231868464,0.5562322875609309
88.70864242651173,20.14614957931604,79.70993070673453,54.811338688917616,32.5863458645573,44.80078721568516,0.6914637622677342
77.98755458576238,23.419442561681294,95.30677862704583,48.65894891293276,16.332640285489752,23.039931763117487,0.7411654990356744
64.20316461542878,52.12677538240658,6.003631300235868,55.49269766990729,49.4019487223907,10.074164521612513,0.3874068367823423
8.413996499504883,17.209985264986216,39.13513387005799,31.556980105802992,36.33492689562932,24.40739499719585,0.2584959809531045
16.162871409461378,30.543169268303227,48.751604483474765,55.21101275635283,57.22247845478768,14.506540832175638,0.3481047265380752
89.85541885270793,32.14624779478045,14.647076007831695,41.07836172408538,39.46540722629101,20.97066528961616,0.4627147117397228
60.642905965958995,15.96299332527641,86.77089477828771,53.502438304084684,36.1449541869127,26.65950003496488,0.6212884279631525
0.9197051616629648,20.518283339516074,28.4149644890044,11.96882652189177,13.571257646643216,16.40286775343759,0.21110625761352605
10.147154286603211,78.85518420082566,78.300853993816,42.89261909567681,17.46729524722889,45.318236372383,0.5778603245662837
66.35017691080559,16.719585454726836,67.0994482028316,52.39875394389493,52.476303838207556,22.796011600309413,0.5570830682450751
0.5061583846218687,2.8457391843922486,59.804582246702346,18.710101682159987,59.53379889129042,43.05473996524812,0.2742932351213414
16.080805141749867,62.93549426289384,19.21428486965544,43.089346673246155,30.758956794913473,39.95164264105847,0.309389843611849
54.87337893665861,97.598311939245,22.07035205509057,51.24773571083157,50.50430418624645,54.9022743846868,0.5253517558993617
69.18951976926932,33.12138146231214,4.734840474656932,24.397468481631854,41.37928831653259,14.396658617233463,0.3608932950268048
65.19612595026005,11.86557031962523,24.071242978226636,30.2623163953196,57.95296368358568,20.730405568183237,0.36701850091834964
22.42693094605598,57.03873253675308,34.54436094605141,38.47588592496097,21.906861772204664,53.2589214521988,0.37972097478468225
71.2179221347536,90.63542110956462,83.31453038624254,35.9583844442281,37.24178715039715,51.10657281928466,82.65958519396814
23.724908749680008,78.40617798284788,36.63926667148053,11.959469651856782,30.43979091712978,19.605277859102536,0.4605386023571973
32.539969815926774,62.2515868412716,75.46217827656065,14.933604904270672,37.08579879715076,15.386800597306207,0.6097973303367356
74.64914051180241,31.50564966075994,43.944228129548755,15.023328965218067,23.44290417094276,52.81207323100969,0.5353404579623692
64.96328990472146,54.18801732762199,78.48683119938885,23.113395274958748,34.8873081357872,18.906902841235237,70.7679582373363
84.9223410494178,9.124484130425536,97.62716004370398,22.293205640122462,41.24020733623826,53.55548530353976,0.730140820039584
65.76128923003434,67.894542428067,23.98415580575801,47.11111918933998,14.060794199974605,58.05573496888703,0.5057558448169955
56.830860333547164,72.50960188976508,86.23416119638762,38.637219300807224,47.14936274038116,21.04033192878352,75.03450680517484
9.367476782809248,96.50316229099188,62.18240863057747,48.198804232262056,45.326148158020864,52.01937999604775,0.5411472164124915
36.77158030594335,26.039735874507166,81.72942615886548,13.494802870543506,54.02288007257426,31.191554499113153,0.5507913170785099
26.520236768172545,1.8456419043022643,65.15859022678052,34.260711873580036,31.292827590496277,49.43892123767479,0.3825666697379855
24.398964337908357,54.56084644271506,42.394950727415015,26.188778963263474,13.083456630735887,30.36977704894216,0.42503262175211654
97.30105547524455,70.67905043968145,22.807493944179036,52.49696553778732,33.07305645108434,13.519779936685847,0.6185407574714433
39.30977246667604,79.0407475882988,7.003522533116502,45.389457845495166,16.88045860309807,45.63476363068322,0.37784226550340905
89.20465551771133,19.37389330248106,53.5518364460717,53.46292354133981,42.372340676090886,17.534431995178952,0.5874246545592587
63.11386259972629,26.175286903702364,99.03260945268656,12.321356120303003,12.356576206565292,56.35125446583495,0.7159455245354532
79.48113035416485,51.25909252672963,73.80418050142062,46.04117447833002,28.69982031138476,30.887314151035064,72.12610543253068
50.26370931051921,33.060080997000185,32.73455413990166,37.0004176079789,14.142144924374769,14.100007395478977,0.4184669396860901
57.69038846263591,86.05114865874451,82.72048000867352,51.25000145077829,10.168321703580165,21.424000738699718,77.90860765881601
49.25176938188639,47.37601537387203,76.89840001764065,35.35802954629105,58.02786119507959,53.12588087338473,61.23248887770387
19.52429877980445,79.9578644102003,28.16357933534568,37.01045389509545,59.80636740131401,26.05427348120766,0.39819304452834003
72.24521152615053,58.06197604823537,1.4307489794234685,12.588369047103257,37.775147576590655,52.81639974898447,0.413272678074055
28.07723624408558,77.3090141617112,11.81626385339496,43.42614325179834,21.947792497274193,18.614336919607446,0.36276767986574227
2.431596643145384,33.267298653032384,87.73061903120576,23.656993780252503,55.55495184043287,33.41090617886473,0.47553368923988126
64.54722959071678,83.14166219303112,83.65630353048718,10.984696108941025,56.15182985380533,53.91297458933081,78.79546575641977
17.711067940704893,27.457231555102158,29.520900087836242,13.321858125301503,52.725444558535294,12.420241616162826,0.2788871823060895
94.04585843529144,54.60988080032908,28.51954262844204,57.86428044830128,37.218499228369105,25.21385913898102,0.5854265913992883
95.39285770025873,21.400711317387422,79.28649871024712,27.30386447899235,13.735108044801372,55.49257947193929,0.7250240619215459
91.48643902204485,47.55265216261934,93.7737469895422,53.40378143105795,14.421946376839891,39.82631638540216,83.46570273272069
37.01587002554444,31.817520950870314,77.91372567975999,57.98386170346279,54.830989385632755,45.811606551106735,0.5335076545612677
